Data;Nível (m);Volume (hm³);Volume (%);Q Jusante (m³/s);Q Natural (m³/s);Chuva (mm)
13/05/2018;735.65;145.5515049;85.02261625;0;6.073390571;0.6
12/05/2018;735.67;146.0753342;85.32860649;0;3.844268912;0
11/05/2018;735.7;146.8616114;85.78790335;0;7.182717477;0.2
10/05/2018;735.72;147.3861443;86.09430457;0;6.653773878;0
09/05/2018;735.74;147.9109497;86.40086495;0;7.042729775;0
08/05/2018;735.76;148.4360224;86.70758149;0;3.355633821;0
07/05/2018;735.79;149.2241214;87.1679425;0;6.910876021;0.4
06/05/2018;735.81;149.7498398;87.47503624;0;5.5778716;0
05/05/2018;735.83;150.2758074;87.78227556;0;7.000137502;0.2
04/05/2018;735.85;150.8020191;88.0896574;0;7.640663907;0
03/05/2018;735.87;151.3284695;88.39717873;0;7.183971001;0
02/05/2018;735.89;151.8551534;88.70483647;0;10.21259593;0
01/05/2018;735.9;152.1185813;88.85871553;0;10.37688304;0.2
30/04/2018;735.91;152.3820657;89.01262755;0;10.53703779;0
29/04/2018;735.92;152.6456057;89.16657213;0;10.35212019;0
28/04/2018;735.93;152.9092009;89.32054889;0;10.95002025;0
27/04/2018;735.94;153.1728504;89.47455745;0;6.946911392;0
26/04/2018;735.96;153.7003102;89.78266839;0;7.441683849;0
25/04/2018;735.98;154.2279798;90.09090184;0;10.72585587;0
24/04/2018;735.99;154.4918915;90.24506354;0;7.682578272;0
23/04/2018;736.01;155.0198656;90.55347493;0;10.8013979;0
22/04/2018;736.02;155.2839267;90.70772384;0;7.716932129;0.2
21/04/2018;736.04;155.8121934;91.01630613;0;10.12107979;0
20/04/2018;736.05;156.0763977;91.17063873;0;22.76659808;0.2
19/04/2018;736.02;155.2839267;90.70772384;0;35.02786071;0.2
18/04/2018;735.95;153.4365538;89.62859741;0;56.3508108;0
17/04/2018;735.81;149.7498398;87.47503624;0;45.94509903;0
16/04/2018;735.7;146.8616114;85.78790335;0;47.98012082;17.2
15/04/2018;735.58;143.7204219;83.95300541;0;11.47103;7
14/04/2018;735.58;143.7204219;83.95300541;0;7.463218244;0
13/04/2018;735.6;144.2432129;84.25838912;0;7.061911512;0
12/04/2018;735.62;144.7663068;84.56394982;0;9.970718973;0
11/04/2018;735.63;145.0279659;84.71679561;0;6.523850966;0
10/04/2018;735.65;145.5515049;85.02261625;0;6.001430571;0
09/04/2018;735.67;146.0753342;85.32860649;0;9.596718523;0
08/04/2018;735.68;146.3373561;85.48166428;0;9.108870509;0
07/04/2018;735.69;146.5994488;85.63476336;0;6.830526531;0
06/04/2018;735.71;147.1238435;85.94108387;0;15.60459335;0
05/04/2018;735.7;146.8616114;85.78790335;0;18.37936961;0
04/04/2018;735.68;146.3373561;85.48166428;0;24.13004414;11.6
03/04/2018;735.64;145.2896988;84.86968455;0;21.90366576;0
02/04/2018;735.61;144.5047223;84.41114753;0;24.28074896;2
01/04/2018;735.57;143.4591416;83.80038084;0;35.88099787;28.6
31/03/2018;735.49;141.3717462;82.58104745;0;41.51405753;37.8
30/03/2018;735.39;138.7699738;81.06124521;0;18.42634143;1.8
29/03/2018;735.37;138.2506647;80.75789545;0;30.47090925;6.4
28/03/2018;735.31;136.6949161;79.84911876;0;15.68496759;13.2
27/03/2018;735.3;136.4359488;79.69784527;0;9.705972413;7
26/03/2018;735.31;136.6949161;79.84911876;0;7.301832104;0
25/03/2018;735.33;137.2131311;80.1518294;0;12.93601;0.2
24/03/2018;735.33;137.2131311;80.1518294;0;13.17052;0
23/03/2018;735.33;137.2131311;80.1518294;0;14.48311708;0.2
22/03/2018;735.32;136.9539771;80.00044692;0;17.75211581;3.6
21/03/2018;735.29;136.1770756;79.54662681;0;20.56609924;33
20/03/2018;735.25;135.1425367;78.94231015;0;14.75287368;10.8
19/03/2018;735.23;134.625848;78.64049102;0;5.37205898;0.2
18/03/2018;735.24;134.8841435;78.79137203;0;8.43192;0
17/03/2018;735.24;134.8841435;78.79137203;0;11.83929102;0
16/03/2018;735.23;134.625848;78.64049102;0;18.00148457;0
15/03/2018;735.2;133.8515541;78.18819415;0;15.01906587;15.4
14/03/2018;735.18;133.3358579;77.88695481;0;8.6557;0
13/03/2018;735.18;133.3358579;77.88695481;0;8.8595;8
12/03/2018;735.18;133.3358579;77.88695481;0;8.4843;0.2
11/03/2018;735.18;133.3358579;77.88695481;0;13.79429512;3
10/03/2018;735.16;132.820567;77.58595221;0;8.75763;0.4
09/03/2018;735.16;132.820567;77.58595221;0;8.65016;0.4
08/03/2018;735.16;132.820567;77.58595221;0;18.29056865;0.8
07/03/2018;735.13;132.0484008;77.13489821;0;11.39420206;17.2
06/03/2018;735.12;131.7912198;76.98466821;0;11.99009874;7.4
05/03/2018;735.11;131.5341437;76.83449945;0;14.69803058;1.4
04/03/2018;735.09;131.0203081;76.53434699;0;8.90736;4.6
03/03/2018;735.09;131.0203081;76.53434699;0;13.43304841;10.8
02/03/2018;735.08;130.7635499;76.38436397;0;12.79969822;0
01/03/2018;735.07;130.5068989;76.23444355;0;6.173121782;0.2
28/02/2018;735.08;130.7635499;76.38436397;0;11.14964822;0
27/02/2018;735.07;130.5068989;76.23444355;0;28.52974198;33.8
26/02/2018;735;128.7133902;75.18678143;0;5.911969697;0
25/02/2018;735.01;128.9692751;75.33625429;0;8.11881;0
24/02/2018;735.01;128.9692751;75.33625429;0;9.72612;0
23/02/2018;735.01;128.9692751;75.33625429;0;11.6575103;2.8
22/02/2018;735;128.7133902;75.18678143;0;8.78647;0
21/02/2018;735;128.7133902;75.18678143;0;11.62166694;4
20/02/2018;734.99;128.4576171;75.03737384;0;11.25146698;0
19/02/2018;734.98;128.2019563;74.88803187;0;20.52064682;0.8
18/02/2018;734.94;127.1804477;74.29132668;0;14.36993802;0.4
17/02/2018;734.92;126.670382;73.99337635;0;13.51849481;0
16/02/2018;734.9;126.1607814;73.6956977;0;11.54364245;0.2
15/02/2018;734.89;125.9061569;73.54696109;0;17.15068979;3
14/02/2018;734.86;125.1429935;73.10116598;0;11.51286255;1.8
13/02/2018;734.85;124.8888442;72.95270694;0;4.930717451;0.8
12/02/2018;734.86;125.1429935;73.10116598;0;8.28134;1.8
11/02/2018;734.86;125.1429935;73.10116598;0;8.94597;0
10/02/2018;734.86;125.1429935;73.10116598;0;5.170522795;0
09/02/2018;734.87;125.3972624;73.2496949;0;5.490934585;0.2
08/02/2018;734.88;125.6516504;73.39829338;0;8.76161;0
07/02/2018;734.88;125.6516504;73.39829338;0;7.95846;0
06/02/2018;734.88;125.6516504;73.39829338;0;7.38056;1
05/02/2018;734.88;125.6516504;73.39829338;0;7.62908;0
04/02/2018;734.88;125.6516504;73.39829338;0;11.08762541;0.2
03/02/2018;734.87;125.3972624;73.2496949;0;12.74398975;0
02/02/2018;734.85;124.8888442;72.95270694;0;18.58952511;0
01/02/2018;734.81;123.8734546;72.35957611;0;23.26463032;0.4
31/01/2018;734.76;122.6069757;71.61977374;0;37.48616838;10
30/01/2018;734.66;120.083472;70.14569153;0;42.84255522;27
29/01/2018;734.54;117.0725482;68.38688718;0;25.83554483;6.8
28/01/2018;734.48;115.5744237;67.51177104;0;10.41823197;0
27/01/2018;734.47;115.3252234;67.36620294;0;13.54074655;9
26/01/2018;734.45;114.8272452;67.07531341;0;11.32610261;1.6
25/01/2018;734.44;114.5784683;66.92999258;0;9.23788;0
24/01/2018;734.44;114.5784683;66.92999258;0;10.80739;0
23/01/2018;734.44;114.5784683;66.92999258;0;22.0704182;22.4
22/01/2018;734.39;113.3367259;66.20463983;0;13.85578568;10.2
21/01/2018;734.37;112.8410383;65.91508829;0;14.69827969;11.4
20/01/2018;734.35;112.3459335;65.62587723;0;10.84836542;1.2
19/01/2018;734.34;112.0986009;65.48140011;0;9.30747;3.2
18/01/2018;734.34;112.0986009;65.48140011;0;6.538024582;0.2
17/01/2018;734.35;112.3459335;65.62587723;0;14.00302675;19.8
16/01/2018;734.33;111.8514156;65.337009;0;10.01292;0
15/01/2018;734.33;111.8514156;65.337009;0;7.71358;0.4
14/01/2018;734.33;111.8514156;65.337009;0;9.714791401;0.4
13/01/2018;734.32;111.604378;65.19270419;0;13.66505972;0
12/01/2018;734.3;111.110748;64.90435464;0;16.95828479;0
11/01/2018;734.27;110.3714237;64.4724849;0;42.82244743;16.2
10/01/2018;734.15;107.4278269;62.75300902;0;22.01072301;0.4
09/01/2018;734.1;106.2079372;62.04042135;0;24.20110585;15
08/01/2018;734.04;104.7493241;61.1883855;0;12.57374986;8
07/01/2018;734.02;104.2644102;60.90512734;0;4.713154963;0.8
06/01/2018;734.03;104.506786;61.04670898;0;8.22016;0
05/01/2018;734.03;104.506786;61.04670898;0;9.77783;0
04/01/2018;734.03;104.506786;61.04670898;0;18.08817383;9.6
03/01/2018;734;103.7801478;60.62224977;0;11.68499282;0
02/01/2018;733.99;103.5382621;60.4809544;0;16.8343668;0
01/01/2018;733.96;102.8135928;60.05764525;0;21.26453083;10.4
31/12/2017;733.91;101.6091309;59.35406957;0;21.61514035;16.4
30/12/2017;733.86;100.4088699;58.65294775;0;17.87479123;13.8
29/12/2017;733.83;99.69075356;58.23346651;0;3.032577689;1.2
28/12/2017;733.85;100.1693268;58.51302082;0;9.45709;0.8
27/12/2017;733.85;100.1693268;58.51302082;0;9.18869;6.2
26/12/2017;733.85;100.1693268;58.51302082;0;9.09036;9.4
25/12/2017;733.85;100.1693268;58.51302082;0;9.50576;0
24/12/2017;733.85;100.1693268;58.51302082;0;11.51614217;0.2
23/12/2017;733.84;99.92995456;58.37319365;0;11.48459014;3.2
22/12/2017;733.83;99.69075356;58.23346651;0;19.0042951;6.6
21/12/2017;733.79;98.7356711;57.67556359;0;14.16649897;13.2
20/12/2017;733.77;98.25916914;57.39721921;0;3.684371025;0
19/12/2017;733.79;98.7356711;57.67556359;0;2.869758038;0
18/12/2017;733.81;99.21286711;57.95431339;0;1.278946725;0
17/12/2017;733.84;99.92995456;58.37319365;0;6.017577829;0
16/12/2017;733.85;100.1693268;58.51302082;0;3.309340693;0
15/12/2017;733.87;100.6485832;58.79297419;0;8.78404;0
14/12/2017;733.87;100.6485832;58.79297419;0;2.69613606;0
13/12/2017;733.89;101.1285192;59.07332449;0;2.942163973;0
12/12/2017;733.91;101.6091309;59.35406957;0;6.01158205;0.4
11/12/2017;733.92;101.8496891;59.49458947;0;7.299732567;0.6
10/12/2017;733.93;102.0904148;59.63520727;0;9.50645;0
09/12/2017;733.93;102.0904148;59.63520727;0;12.00027743;16
08/12/2017;733.92;101.8496891;59.49458947;0;6.596942567;1.6
07/12/2017;733.93;102.0904148;59.63520727;0;4.044188174;0
06/12/2017;733.95;102.5723671;59.91673542;0;4.773194827;0
05/12/2017;733.97;103.0549841;60.19865186;0;4.679654759;0
04/12/2017;733.99;103.5382621;60.4809544;0;9.94382;0
03/12/2017;733.99;103.5382621;60.4809544;0;4.661578155;0.2
02/12/2017;734.01;104.0221973;60.76364084;0;6.667040233;2.8
01/12/2017;734.02;104.2644102;60.90512734;0;6.475344963;0
30/11/2017;734.03;104.506786;61.04670898;0;7.297465178;0
29/11/2017;734.04;104.7493241;61.1883855;0;12.33361482;0
28/11/2017;734.03;104.506786;61.04670898;0;25.49980189;9.6
27/11/2017;733.97;103.0549841;60.19865186;0;11.25091155;16
26/11/2017;733.96;102.8135928;60.05764525;0;6.374938446;5.4
25/11/2017;733.97;103.0549841;60.19865186;0;12.86635155;0
24/11/2017;733.96;102.8135928;60.05764525;0;13.3998239;0
23/11/2017;733.94;102.3313076;59.77592267;0;13.94231898;1
22/11/2017;733.92;101.8496891;59.49458947;0;17.91460398;16.6
21/11/2017;733.89;101.1285192;59.07332449;0;9.32414;1
20/11/2017;733.89;101.1285192;59.07332449;0;11.87931739;0.4
19/11/2017;733.88;100.8884665;58.93309986;0;19.91156802;35.2
18/11/2017;733.84;99.92995456;58.37319365;0;5.922827829;6
17/11/2017;733.85;100.1693268;58.51302082;0;4.581170693;0.8
16/11/2017;733.87;100.6485832;58.79297419;0;3.27589606;0
15/11/2017;733.89;101.1285192;59.07332449;0;6.831797081;0
14/11/2017;733.9;101.3687408;59.21364781;0;15.04759031;0
13/11/2017;733.88;100.8884665;58.93309986;0;17.26675585;0
12/11/2017;733.85;100.1693268;58.51302082;0;14.83126231;0
11/11/2017;733.83;99.69075356;58.23346651;0;18.37058563;11
10/11/2017;733.8;98.97418258;57.81488795;0;14.71818068;0.2
09/11/2017;733.78;98.49733314;57.53634059;0;8.98375;5
08/11/2017;733.78;98.49733314;57.53634059;0;8.32969;0
07/11/2017;733.78;98.49733314;57.53634059;0;11.37635776;0
06/11/2017;733.77;98.25916914;57.39721921;0;13.99619436;0.6
05/11/2017;733.75;97.78336483;57.11928236;0;21.8189879;29.4
04/11/2017;733.7;96.59692972;56.42623684;0;5.81754136;0
03/11/2017;733.71;96.83386345;56.56463958;0;7.010271755;0
02/11/2017;733.72;97.07097428;56.70314576;0;8.95617;0
01/11/2017;733.72;97.07097428;56.70314576;0;11.17760824;1
31/10/2017;733.71;96.83386345;56.56463958;0;11.26215864;3
30/10/2017;733.7;96.59692972;56.42623684;0;11.22219392;4
29/10/2017;733.69;96.36017351;56.28793781;0;13.58428325;0
28/10/2017;733.67;95.88719543;56.01165188;0;16.76965716;3.4
27/10/2017;733.64;95.17907078;55.59800717;0;23.24469124;4.2
26/10/2017;733.59;94.00247202;54.91070747;0;20.8709385;26.8
25/10/2017;733.55;93.06447228;54.36278327;0;3.475611169;0
24/10/2017;733.57;93.53310577;54.63653135;0;2.934960327;0.2
23/10/2017;733.59;94.00247202;54.91070747;0;6.416382277;3.4
22/10/2017;733.6;94.23742885;55.04795541;0;3.501363742;0
21/10/2017;733.62;94.70788775;55.32276979;0;4.384722738;0.8
20/10/2017;733.64;95.17907078;55.59800717;0;5.18823199;0
19/10/2017;733.66;95.65097445;55.87366549;0;3.587081682;0
18/10/2017;733.68;96.12359526;56.14974274;0;2.944211996;0
17/10/2017;733.7;96.59692972;56.42623684;0;6.47738136;0
16/10/2017;733.71;96.83386345;56.56463958;0;3.383619035;0
15/10/2017;733.73;97.30826175;56.84175512;0;2.598281706;0
14/10/2017;733.75;97.78336483;57.11928236;0;5.309285642;2.2
13/10/2017;733.77;98.25916914;57.39721921;0;7.474972242;0
12/10/2017;733.78;98.49733314;57.53634059;0;6.305008783;6.6
11/10/2017;733.79;98.7356711;57.67556359;0;6.293320533;0
10/10/2017;733.8;98.97418258;57.81488795;0;9.21307;0
09/10/2017;733.8;98.97418258;57.81488795;0;17.21785844;16.6
08/10/2017;733.77;98.25916914;57.39721921;0;11.0492991;5.8
07/10/2017;733.76;98.02117956;57.25819971;0;4.738683141;2.4
06/10/2017;733.78;98.49733314;57.53634059;0;3.831509316;0
05/10/2017;733.8;98.97418258;57.81488795;0;4.034077213;0
04/10/2017;733.82;99.45172426;58.09383967;0;7.147957156;1.8
03/10/2017;733.83;99.69075356;58.23346651;0;8.84231;9
02/10/2017;733.83;99.69075356;58.23346651;0;9.84832;0
01/10/2017;733.83;99.69075356;58.23346651;0;12.38635284;10.8
30/09/2017;733.82;99.45172426;58.09383967;0;7.653897156;8.8
29/09/2017;733.83;99.69075356;58.23346651;0;2.493488766;0
28/09/2017;733.86;100.4088699;58.65294775;0;4.620293069;0
27/09/2017;733.88;100.8884665;58.93309986;0;2.284956579;0
26/09/2017;733.91;101.6091309;59.35406957;0;1.77976307;0
25/09/2017;733.94;102.3313076;59.77592267;0;2.160914547;0
24/09/2017;733.97;103.0549841;60.19865186;0;2.023051939;0
23/09/2017;734;103.7801478;60.62224977;0;1.830326171;0
22/09/2017;734.03;104.506786;61.04670898;0;5.193766067;0
21/09/2017;734.05;104.9920243;61.33015661;0;2.220132061;0.2
20/09/2017;734.08;105.7210915;61.75603474;0;5.7679312;0
19/09/2017;734.1;106.2079372;62.04042135;0;3.064842715;0
18/09/2017;734.13;106.9393977;62.46769745;0;3.087883981;0.2
17/09/2017;734.16;107.6722767;62.89580221;0;2.164737037;0
16/09/2017;734.19;108.4065612;63.32472795;0;2.55223281;0
15/09/2017;734.22;109.1422379;63.75446698;0;2.037132227;0
14/09/2017;734.25;109.8792937;64.18501153;0;5.186206217;0
13/09/2017;734.28;110.617715;64.61635381;0;4.521835707;0
12/09/2017;734.31;111.3574886;65.04848597;0;4.276231624;0
11/09/2017;734.34;112.0986009;65.48140011;0;4.184754897;0
10/09/2017;734.37;112.8410383;65.91508829;0;6.44062432;0
09/09/2017;734.39;113.3367259;66.20463983;0;3.719015883;0
08/09/2017;734.42;114.0813414;66.6396003;0;6.683845919;0
07/09/2017;734.44;114.5784683;66.92999258;0;3.57893084;0
06/09/2017;734.47;115.3252234;67.36620294;0;6.53872493;0
05/09/2017;734.49;115.823764;67.65742096;0;7.036404451;0.2
04/09/2017;734.51;116.3228627;67.94896504;0;5.918972199;0.2
03/09/2017;734.53;116.8225154;68.24083274;0;5.821708358;0
02/09/2017;734.55;117.322718;68.53302162;0;3.436651683;0
01/09/2017;734.58;118.0740436;68.97190179;0;4.280907195;0.2
31/08/2017;734.61;118.8265827;69.41149078;0;6.420000761;0.2
30/08/2017;734.63;119.3289424;69.70493978;0;7.487441721;0.2
29/08/2017;734.65;119.8318309;69.99869759;0;6.643142191;0
28/08/2017;734.67;120.3352438;70.29276174;0;3.05713167;0.2
27/08/2017;734.7;121.0913369;70.73442683;0;6.253436173;0.2
26/08/2017;734.72;121.596042;71.02924581;0;12.32908;0
25/08/2017;734.72;121.596042;71.02924581;0;11.83942;0
24/08/2017;734.72;121.596042;71.02924581;0;18.07602383;0
23/08/2017;734.7;121.0913369;70.73442683;0;17.49460887;0
22/08/2017;734.68;120.5871455;70.4399079;0;23.1596732;0
21/08/2017;734.64;119.5803208;69.85178024;0;34.10817063;30.8
20/08/2017;734.56;117.5730242;68.67923574;0;10.80745;5.2
19/08/2017;734.56;117.5730242;68.67923574;0;9.174985193;0
18/08/2017;734.57;117.8234662;68.82552923;0;18.15220689;13.4
17/08/2017;734.55;117.322718;68.53302162;0;8.417127917;3
16/08/2017;734.56;117.5730242;68.67923574;0;11.72596;9.6
15/08/2017;734.56;117.5730242;68.67923574;0;6.172923766;0
14/08/2017;734.58;118.0740436;68.97190179;0;3.606497195;0
13/08/2017;734.61;118.8265827;69.41149078;0;6.143860761;0
12/08/2017;734.63;119.3289424;69.70493978;0;3.478278406;0
11/08/2017;734.66;120.083472;70.14569153;0;6.353856049;0
10/08/2017;734.68;120.5871455;70.4399079;0;5.875221127;0
09/08/2017;734.7;121.0913369;70.73442683;0;6.128606173;0
08/08/2017;734.72;121.596042;71.02924581;0;10.20150939;0.2
07/08/2017;734.73;121.8485858;71.17676702;0;6.743602833;0
06/08/2017;734.75;122.3540532;71.4720313;0;3.840148997;0.4
05/08/2017;734.78;123.1131957;71.91547761;0;6.704789702;1.8
04/08/2017;734.8;123.6199118;72.21147134;0;9.054037027;2.2
03/08/2017;734.81;123.8734546;72.35957611;0;3.87498635;0
02/08/2017;734.84;124.6348152;72.80431811;0;7.294425993;0
01/08/2017;734.86;125.1429935;73.10116598;0;4.260070214;0
31/07/2017;734.89;125.9061569;73.54696109;0;8.234396301;0.2
30/07/2017;734.91;126.4155233;73.8445029;0;4.04791842;0
29/07/2017;734.94;127.1804477;74.29132668;0;4.788553613;0.2
28/07/2017;734.97;127.9464084;74.73875583;0;4.982255644;0
27/07/2017;735;128.7133902;75.18678143;0;7.824752637;0.4
26/07/2017;735.02;129.2252711;75.4857921;0;4.449624518;0.2
25/07/2017;735.05;129.9939205;75.93479182;0;5.093302648;0.2
24/07/2017;735.08;130.7635499;76.38436397;0;7.365119695;0
23/07/2017;735.1;131.2771729;76.68439226;0;7.929522583;0
22/07/2017;735.12;131.7912198;76.98466821;0;7.933539288;0
21/07/2017;735.14;132.3056861;77.2851891;0;8.203619993;0
20/07/2017;735.16;132.820567;77.58595221;0;5.085964885;0
19/07/2017;735.19;133.5936557;78.03754506;0;3.602462064;0
18/07/2017;735.22;134.3676509;78.48966747;0;7.11424647;0
17/07/2017;735.24;134.8841435;78.79137203;0;7.78197992;0
16/07/2017;735.26;135.4010272;79.09330503;0;4.697968179;0
15/07/2017;735.29;136.1770756;79.54662681;0;8.029525005;0.2
14/07/2017;735.31;136.6949161;79.84911876;0;6.879292104;0.2
13/07/2017;735.33;137.2131311;80.1518294;0;7.679724942;0
12/07/2017;735.35;137.7317155;80.4547559;0;4.859010119;0.2
11/07/2017;735.38;138.5102746;80.90954423;0;8.029757105;0.2
10/07/2017;735.4;139.0297617;81.21299803;0;7.172806478;0.2
09/07/2017;735.42;139.5496014;81.51665778;0;6.723062416;0
08/07/2017;735.44;140.0697888;81.82052063;0;7.732395102;0
07/07/2017;735.46;140.590319;82.1245837;0;10.11412259;0.2
06/07/2017;735.47;140.8507111;82.27668943;0;6.605540934;0.2
05/07/2017;735.49;141.3717462;82.58104745;0;6.470196292;0
04/07/2017;735.51;141.8931118;82.88559851;0;7.20294904;0
03/07/2017;735.53;142.4148029;83.1903397;0;9.637299785;1
02/07/2017;735.54;142.6757689;83.34278069;0;8.937179575;0.4
01/07/2017;735.55;142.9368144;83.49526812;0;6.924927436;0.2
30/06/2017;735.57;143.4591416;83.80038084;0;7.383683452;0.2
29/06/2017;735.59;143.9817792;84.10567496;0;6.86477759;0
28/06/2017;735.61;144.5047223;84.41114753;0;7.032750033;0
27/06/2017;735.63;145.0279659;84.71679561;0;10.2592142;0
26/06/2017;735.64;145.2896988;84.86968455;0;7.405543423;0
25/06/2017;735.66;145.8133836;85.17559036;0;9.93113391;0
24/06/2017;735.67;146.0753342;85.32860649;0;10.49102852;0.2
23/06/2017;735.68;146.3373561;85.48166428;0;10.39120051;0
22/06/2017;735.69;146.5994488;85.63476336;0;11.02801988;0
21/06/2017;735.7;146.8616114;85.78790335;0;11.07994665;0.8
20/06/2017;735.71;147.1238435;85.94108387;0;10.23095083;0.4
19/06/2017;735.72;147.3861443;86.09430457;0;7.634603878;0.2
18/06/2017;735.74;147.9109497;86.40086495;0;9.625297925;0.2
17/06/2017;735.75;148.1734529;86.55420389;0;12.71834;0.2
16/06/2017;735.75;148.1734529;86.55420389;0;10.09904185;0
15/06/2017;735.76;148.4360224;86.70758149;0;16.13203815;0
14/06/2017;735.75;148.1734529;86.55420389;0;16.40907208;10.6
13/06/2017;735.74;147.9109497;86.40086495;0;12.57005;2.4
12/06/2017;735.74;147.9109497;86.40086495;0;10.11702792;0.2
11/06/2017;735.75;148.1734529;86.55420389;0;10.29115185;0
10/06/2017;735.76;148.4360224;86.70758149;0;13.78385;0.6
09/06/2017;735.76;148.4360224;86.70758149;0;26.41746635;0
08/06/2017;735.72;147.3861443;86.09430457;0;31.8719697;0
07/06/2017;735.66;145.8133836;85.17559036;0;46.59695386;19.8
06/06/2017;735.55;142.9368144;83.49526812;0;45.06909668;51
05/06/2017;735.44;140.0697888;81.82052063;0;8.782874911;0
04/06/2017;735.45;140.3300114;81.97252731;0;8.042360191;0.2
03/06/2017;735.46;140.590319;82.1245837;0;6.953214719;0
02/06/2017;735.48;141.1111871;82.42884413;0;9.142938807;1.4
01/06/2017;735.49;141.3717462;82.58104745;0;8.791912644;0
31/05/2017;735.5;141.632388;82.73329903;0;11.91823;0
30/05/2017;735.5;141.632388;82.73329903;0;8.670053648;0
29/05/2017;735.51;141.8931118;82.88559851;0;9.083521832;0
28/05/2017;735.52;142.153917;83.03794552;0;8.176027207;0
27/05/2017;735.53;142.4148029;83.1903397;0;10.11336978;0.2
26/05/2017;735.54;142.6757689;83.34278069;0;12.08045;0.2
25/05/2017;735.54;142.6757689;83.34278069;0;18.15610301;0
24/05/2017;735.52;142.153917;83.03794552;0;21.27359188;0
23/05/2017;735.49;141.3717462;82.58104745;0;29.81447463;0
22/05/2017;735.43;139.809652;81.668564;0;44.56166276;40.2
21/05/2017;735.32;136.9539771;80.00044692;0;23.2046561;0
20/05/2017;735.28;135.9182972;79.39546371;0;35.9734472;22.6
19/05/2017;735.2;133.8515541;78.18819415;0;14.11925587;20
18/05/2017;735.19;133.5936557;78.03754506;0;6.504049204;0
17/05/2017;735.21;134.1095527;78.33890174;0;9.173392859;0
16/05/2017;735.22;134.3676509;78.48966747;0;7.39924647;0
15/05/2017;735.24;134.8841435;78.79137203;0;6.63853992;0
14/05/2017;735.26;135.4010272;79.09330503;0;6.55271847;0
13/05/2017;735.28;135.9182972;79.39546371;0;7.315842301;2
12/05/2017;735.3;136.4359488;79.69784527;0;10.71501241;0
11/05/2017;735.31;136.6949161;79.84911876;0;12.36359;0.4
10/05/2017;735.31;136.6949161;79.84911876;0;9.092539185;0
09/05/2017;735.32;136.9539771;80.00044692;0;12.37284;0
08/05/2017;735.32;136.9539771;80.00044692;0;15.32745081;0.6
07/05/2017;735.31;136.6949161;79.84911876;0;17.42093499;0.2
06/05/2017;735.29;136.1770756;79.54662681;0;24.29219924;19.2
05/05/2017;735.25;135.1425367;78.94231015;0;13.4126;12
04/05/2017;735.25;135.1425367;78.94231015;0;7.521467296;0.2
03/05/2017;735.27;135.6596142;79.24435634;0;6.649073464;0
02/05/2017;735.29;136.1770756;79.54662681;0;7.019905005;0
01/05/2017;735.31;136.6949161;79.84911876;0;9.615329185;0
30/04/2017;735.32;136.9539771;80.00044692;0;9.125122919;0
29/04/2017;735.33;137.2131311;80.1518294;0;9.820513625;0
28/04/2017;735.34;137.4723774;80.30326584;0;15.47945637;0
27/04/2017;735.33;137.2131311;80.1518294;0;23.89485289;15.4
26/04/2017;735.29;136.1770756;79.54662681;0;9.727972592;0
25/04/2017;735.3;136.4359488;79.69784527;0;10.84092241;0
24/04/2017;735.31;136.6949161;79.84911876;0;9.591459185;0
23/04/2017;735.32;136.9539771;80.00044692;0;16.9824484;0
22/04/2017;735.3;136.4359488;79.69784527;0;18.8348377;21
21/04/2017;735.28;135.9182972;79.39546371;0;8.545239709;0
20/04/2017;735.29;136.1770756;79.54662681;0;8.180412592;0
19/04/2017;735.3;136.4359488;79.69784527;0;5.152411598;0
18/04/2017;735.32;136.9539771;80.00044692;0;8.767792919;0.8
17/04/2017;735.33;137.2131311;80.1518294;0;14.54623708;0
16/04/2017;735.32;136.9539771;80.00044692;0;11.8047;0
15/04/2017;735.32;136.9539771;80.00044692;0;8.784492919;0
14/04/2017;735.33;137.2131311;80.1518294;0;9.156973625;0
13/04/2017;735.34;137.4723774;80.30326584;0;11.77912;3
12/04/2017;735.34;137.4723774;80.30326584;0;12.29998;0.8
11/04/2017;735.34;137.4723774;80.30326584;0;12.69716;0
10/04/2017;735.34;137.4723774;80.30326584;0;15.55998637;0
09/04/2017;735.33;137.2131311;80.1518294;0;24.29724289;0.2
08/04/2017;735.29;136.1770756;79.54662681;0;30.66346292;5.6
07/04/2017;735.23;134.625848;78.64049102;0;42.51621422;43.4
06/04/2017;735.13;132.0484008;77.13489821;0;6.436952879;9.6
05/04/2017;735.15;132.563075;77.43554055;0;6.425580652;0.2
04/04/2017;735.17;133.0781615;77.73642375;0;7.006032699;0
03/04/2017;735.19;133.5936557;78.03754506;0;6.340839204;0.2
02/04/2017;735.21;134.1095527;78.33890174;0;3.40153933;1
01/04/2017;735.24;134.8841435;78.79137203;0;7.87964992;0
31/03/2017;735.26;135.4010272;79.09330503;0;7.81844847;0
30/03/2017;735.28;135.9182972;79.39546371;0;8.239682301;0
29/03/2017;735.3;136.4359488;79.69784527;0;7.571811598;3.6
28/03/2017;735.32;136.9539771;80.00044692;0;7.901956544;0.6
27/03/2017;735.34;137.4723774;80.30326584;0;8.055747322;0
26/03/2017;735.36;137.9911448;80.60629922;0;7.881134114;0
25/03/2017;735.38;138.5102746;80.90954423;0;8.788077105;0
24/03/2017;735.4;139.0297617;81.21299803;0;8.072456478;0
